  I,JOFFSET(I) =   1003  -3
  I,KOFFSET(I) =   1003  5
  I,RNGOFFSET(I) =   1004    6.16441
  I,IOFFSET(I) =   1004  2
  I,JOFFSET(I) =   1004  5
  I,KOFFSET(I) =   1004  3
  I,RNGOFFSET(I) =   1005    6.16441
  I,IOFFSET(I) =   1005  1
  I,JOFFSET(I) =   1005  6
  I,KOFFSET(I) =   1005  1
  I,RNGOFFSET(I) =   1006    6.16441
  I,IOFFSET(I) =   1006  -5
  I,JOFFSET(I) =   1006  3
  I,KOFFSET(I) =   1006  -2
  I,RNGOFFSET(I) =   1007    6.16441
  I,IOFFSET(I) =   1007  2
  I,JOFFSET(I) =   1007  -5
  I,KOFFSET(I) =   1007  -3
  I,RNGOFFSET(I) =   1008    6.16441
  I,IOFFSET(I) =   1008  1
  I,JOFFSET(I) =   1008  -6
  I,KOFFSET(I) =   1008  1
  I,RNGOFFSET(I) =   1009    6.16441
  I,IOFFSET(I) =   1009  2
  I,JOFFSET(I) =   1009  5
  I,KOFFSET(I) =   1009  -3
  I,RNGOFFSET(I) =   1010    6.16441
  I,IOFFSET(I) =   1010  1
  I,JOFFSET(I) =   1010  -6
  I,KOFFSET(I) =   1010  -1
  I,RNGOFFSET(I) =   1011    6.16441
  I,IOFFSET(I) =   1011  5
  I,JOFFSET(I) =   1011  -2
  I,KOFFSET(I) =   1011  3
  I,RNGOFFSET(I) =   1012    6.16441
  I,IOFFSET(I) =   1012  3
  I,JOFFSET(I) =   1012  -5
  I,KOFFSET(I) =   1012  2
  I,RNGOFFSET(I) =   1013    6.16441
  I,IOFFSET(I) =   1013  2
  I,JOFFSET(I) =   1013  -3
  I,KOFFSET(I) =   1013  -5
  I,RNGOFFSET(I) =   1014    6.16441
  I,IOFFSET(I) =   1014  5
  I,JOFFSET(I) =   1014  2
  I,KOFFSET(I) =   1014  -3
  I,RNGOFFSET(I) =   1015    6.16441
  I,IOFFSET(I) =   1015  -5
  I,JOFFSET(I) =   1015  2
  I,KOFFSET(I) =   1015  3
  I,RNGOFFSET(I) =   1016    6.16441
  I,IOFFSET(I) =   1016  5
  I,JOFFSET(I) =   1016  -2
  I,KOFFSET(I) =   1016  -3
  I,RNGOFFSET(I) =   1017    6.16441
  I,IOFFSET(I) =   1017  3
  I,JOFFSET(I) =   1017  2
  I,KOFFSET(I) =   1017  -5
  I,RNGOFFSET(I) =   1018    6.16441
  I,IOFFSET(I) =   1018  3
  I,JOFFSET(I) =   1018  2
  I,KOFFSET(I) =   1018  5
  I,RNGOFFSET(I) =   1019    6.16441
  I,IOFFSET(I) =   1019  1
  I,JOFFSET(I) =   1019  1
  I,KOFFSET(I) =   1019  -6
  I,RNGOFFSET(I) =   1020    6.16441
  I,IOFFSET(I) =   1020  1
  I,JOFFSET(I) =   1020  1
  I,KOFFSET(I) =   1020  6
  I,RNGOFFSET(I) =   1021    6.16441
  I,IOFFSET(I) =   1021  1
  I,JOFFSET(I) =   1021  -1
  I,KOFFSET(I) =   1021  6
  I,RNGOFFSET(I) =   1022    6.32456
  I,IOFFSET(I) =   1022  -2
  I,JOFFSET(I) =   1022  6
  I,KOFFSET(I) =   1022  0
  I,RNGOFFSET(I) =   1023    6.32456
  I,IOFFSET(I) =   1023  6
  I,JOFFSET(I) =   1023  2
  I,KOFFSET(I) =   1023  0
  I,RNGOFFSET(I) =   1024    6.32456
  I,IOFFSET(I) =   1024  2
  I,JOFFSET(I) =   1024  0
  I,KOFFSET(I) =   1024  -6
  I,RNGOFFSET(I) =   1025    6.32456
  I,IOFFSET(I) =   1025  -6
  I,JOFFSET(I) =   1025  2
  I,KOFFSET(I) =   1025  0
  I,RNGOFFSET(I) =   1026    6.32456
  I,IOFFSET(I) =   1026  -6
  I,JOFFSET(I) =   1026  -2
  I,KOFFSET(I) =   1026  0
  I,RNGOFFSET(I) =   1027    6.32456
  I,IOFFSET(I) =   1027  6
  I,JOFFSET(I) =   1027  0
  I,KOFFSET(I) =   1027  -2
  I,RNGOFFSET(I) =   1028    6.32456
  I,IOFFSET(I) =   1028  2
  I,JOFFSET(I) =   1028  6
  I,KOFFSET(I) =   1028  0
  I,RNGOFFSET(I) =   1029    6.32456
  I,IOFFSET(I) =   1029  2
  I,JOFFSET(I) =   1029  0
  I,KOFFSET(I) =   1029  6
  I,RNGOFFSET(I) =   1030    6.32456
  I,IOFFSET(I) =   1030  0
  I,JOFFSET(I) =   1030  -6
  I,KOFFSET(I) =   1030  2
  I,RNGOFFSET(I) =   1031    6.32456
  I,IOFFSET(I) =   1031  -6
  I,JOFFSET(I) =   1031  0
  I,KOFFSET(I) =   1031  -2
  I,RNGOFFSET(I) =   1032    6.32456
  I,IOFFSET(I) =   1032  0
  I,JOFFSET(I) =   1032  6
  I,KOFFSET(I) =   1032  2
  I,RNGOFFSET(I) =   1033    6.32456
  I,IOFFSET(I) =   1033  2
  I,JOFFSET(I) =   1033  -6
  I,KOFFSET(I) =   1033  0
  I,RNGOFFSET(I) =   1034    6.32456
  I,IOFFSET(I) =   1034  0
  I,JOFFSET(I) =   1034  -2
  I,KOFFSET(I) =   1034  -6
  I,RNGOFFSET(I) =   1035    6.32456
  I,IOFFSET(I) =   1035  0
  I,JOFFSET(I) =   1035  2
  I,KOFFSET(I) =   1035  -6
  I,RNGOFFSET(I) =   1036    6.32456
  I,IOFFSET(I) =   1036  0
  I,JOFFSET(I) =   1036  6
  I,KOFFSET(I) =   1036  -2
  I,RNGOFFSET(I) =   1037    6.32456
  I,IOFFSET(I) =   1037  0
  I,JOFFSET(I) =   1037  -6
  I,KOFFSET(I) =   1037  -2
  I,RNGOFFSET(I) =   1038    6.32456
  I,IOFFSET(I) =   1038  -2
  I,JOFFSET(I) =   1038  -6
  I,KOFFSET(I) =   1038  0
  I,RNGOFFSET(I) =   1039    6.32456
  I,IOFFSET(I) =   1039  6
  I,JOFFSET(I) =   1039  -2
  I,KOFFSET(I) =   1039  0
  I,RNGOFFSET(I) =   1040    6.32456
  I,IOFFSET(I) =   1040  0
  I,JOFFSET(I) =   1040  2
  I,KOFFSET(I) =   1040  6
  I,RNGOFFSET(I) =   1041    6.32456
  I,IOFFSET(I) =   1041  0
  I,JOFFSET(I) =   1041  -2
  I,KOFFSET(I) =   1041  6
  I,RNGOFFSET(I) =   1042    6.32456
  I,IOFFSET(I) =   1042  -2
  I,JOFFSET(I) =   1042  0
  I,KOFFSET(I) =   1042  -6
  I,RNGOFFSET(I) =   1043    6.32456
  I,IOFFSET(I) =   1043  -6
  I,JOFFSET(I) =   1043  0
  I,KOFFSET(I) =   1043  2
  I,RNGOFFSET(I) =   1044    6.32456
  I,IOFFSET(I) =   1044  6
  I,JOFFSET(I) =   1044  0
  I,KOFFSET(I) =   1044  2
  I,RNGOFFSET(I) =   1045    6.32456
  I,IOFFSET(I) =   1045  -2
  I,JOFFSET(I) =   1045  0
  I,KOFFSET(I) =   1045  6
  I,RNGOFFSET(I) =   1046    6.40312
  I,IOFFSET(I) =   1046  6
  I,JOFFSET(I) =   1046  -2
  I,KOFFSET(I) =   1046  1
  I,RNGOFFSET(I) =   1047    6.40312
  I,IOFFSET(I) =   1047  2
  I,JOFFSET(I) =   1047  6
  I,KOFFSET(I) =   1047  -1
  I,RNGOFFSET(I) =   1048    6.40312
  I,IOFFSET(I) =   1048  -6
  I,JOFFSET(I) =   1048  1
  I,KOFFSET(I) =   1048  2
  I,RNGOFFSET(I) =   1049    6.40312
  I,IOFFSET(I) =   1049  -6
  I,JOFFSET(I) =   1049  1
  I,KOFFSET(I) =   1049  -2
  I,RNGOFFSET(I) =   1050    6.40312
  I,IOFFSET(I) =   1050  -3
  I,JOFFSET(I) =   1050  -4
  I,KOFFSET(I) =   1050  4
  I,RNGOFFSET(I) =   1051    6.40312
  I,IOFFSET(I) =   1051  -2
  I,JOFFSET(I) =   1051  1
  I,KOFFSET(I) =   1051  -6
  I,RNGOFFSET(I) =   1052    6.40312
  I,IOFFSET(I) =   1052  1
  I,JOFFSET(I) =   1052  6
  I,KOFFSET(I) =   1052  -2
  I,RNGOFFSET(I) =   1053    6.40312
  I,IOFFSET(I) =   1053  4
  I,JOFFSET(I) =   1053  5
  I,KOFFSET(I) =   1053  0
  I,RNGOFFSET(I) =   1054    6.40312
  I,IOFFSET(I) =   1054  4
  I,JOFFSET(I) =   1054  3
  I,KOFFSET(I) =   1054  4
  I,RNGOFFSET(I) =   1055    6.40312
  I,IOFFSET(I) =   1055  -3
  I,JOFFSET(I) =   1055  -4
  I,KOFFSET(I) =   1055  -4
  I,RNGOFFSET(I) =   1056    6.40312
  I,IOFFSET(I) =   1056  6
  I,JOFFSET(I) =   1056  -1
  I,KOFFSET(I) =   1056  -2
  I,RNGOFFSET(I) =   1057    6.40312
  I,IOFFSET(I) =   1057  -2
  I,JOFFSET(I) =   1057  1
  I,KOFFSET(I) =   1057  6
  I,RNGOFFSET(I) =   1058    6.40312
  I,IOFFSET(I) =   1058  5
  I,JOFFSET(I) =   1058  -4
  I,KOFFSET(I) =   1058  0
  I,RNGOFFSET(I) =   1059    6.40312
  I,IOFFSET(I) =   1059  -2
  I,JOFFSET(I) =   1059  -1
  I,KOFFSET(I) =   1059  6
  I,RNGOFFSET(I) =   1060    6.40312
  I,IOFFSET(I) =   1060  6
  I,JOFFSET(I) =   1060  -1
  I,KOFFSET(I) =   1060  2
  I,RNGOFFSET(I) =   1061    6.40312
  I,IOFFSET(I) =   1061  6
  I,JOFFSET(I) =   1061  1
  I,KOFFSET(I) =   1061  2
  I,RNGOFFSET(I) =   1062    6.40312
  I,IOFFSET(I) =   1062  -3
  I,JOFFSET(I) =   1062  4
  I,KOFFSET(I) =   1062  4
  I,RNGOFFSET(I) =   1063    6.40312
  I,IOFFSET(I) =   1063  4
  I,JOFFSET(I) =   1063  0
  I,KOFFSET(I) =   1063  5
  I,RNGOFFSET(I) =   1064    6.40312
  I,IOFFSET(I) =   1064  2
  I,JOFFSET(I) =   1064  -1
  I,KOFFSET(I) =   1064  -6
  I,RNGOFFSET(I) =   1065    6.40312
  I,IOFFSET(I) =   1065  -3
  I,JOFFSET(I) =   1065  4
  I,KOFFSET(I) =   1065  -4
  I,RNGOFFSET(I) =   1066    6.40312
  I,IOFFSET(I) =   1066  6
  I,JOFFSET(I) =   1066  2
  I,KOFFSET(I) =   1066  -1
  I,RNGOFFSET(I) =   1067    6.40312
  I,IOFFSET(I) =   1067  -4
  I,JOFFSET(I) =   1067  -3
  I,KOFFSET(I) =   1067  -4
  I,RNGOFFSET(I) =   1068    6.40312
  I,IOFFSET(I) =   1068  2
  I,JOFFSET(I) =   1068  -1
  I,KOFFSET(I) =   1068  6
  I,RNGOFFSET(I) =   1069    6.40312
  I,IOFFSET(I) =   1069  6
  I,JOFFSET(I) =   1069  2
  I,KOFFSET(I) =   1069  1
  I,RNGOFFSET(I) =   1070    6.40312
  I,IOFFSET(I) =   1070  -4
  I,JOFFSET(I) =   1070  -4
  I,KOFFSET(I) =   1070  3
  I,RNGOFFSET(I) =   1071    6.40312
  I,IOFFSET(I) =   1071  2
  I,JOFFSET(I) =   1071  1
  I,KOFFSET(I) =   1071  -6
  I,RNGOFFSET(I) =   1072    6.40312
  I,IOFFSET(I) =   1072  2
  I,JOFFSET(I) =   1072  1
  I,KOFFSET(I) =   1072  6
  I,RNGOFFSET(I) =   1073    6.40312
  I,IOFFSET(I) =   1073  -2
  I,JOFFSET(I) =   1073  -6
  I,KOFFSET(I) =   1073  -1
  I,RNGOFFSET(I) =   1074    6.40312
  I,IOFFSET(I) =   1074  4
  I,JOFFSET(I) =   1074  0
  I,KOFFSET(I) =   1074  -5
  I,RNGOFFSET(I) =   1075    6.40312
  I,IOFFSET(I) =   1075  -6
  I,JOFFSET(I) =   1075  2
  I,KOFFSET(I) =   1075  -1
  I,RNGOFFSET(I) =   1076    6.40312
  I,IOFFSET(I) =   1076  2
  I,JOFFSET(I) =   1076  -6
  I,KOFFSET(I) =   1076  -1
  I,RNGOFFSET(I) =   1077    6.40312
  I,IOFFSET(I) =   1077  -6
  I,JOFFSET(I) =   1077  2
  I,KOFFSET(I) =   1077  1
  I,RNGOFFSET(I) =   1078    6.40312
  I,IOFFSET(I) =   1078  4
  I,JOFFSET(I) =   1078  -3
  I,KOFFSET(I) =   1078  4
  I,RNGOFFSET(I) =   1079    6.40312
  I,IOFFSET(I) =   1079  -2
  I,JOFFSET(I) =   1079  -1
  I,KOFFSET(I) =   1079  -6
  I,RNGOFFSET(I) =   1080    6.40312
  I,IOFFSET(I) =   1080  1
  I,JOFFSET(I) =   1080  6
  I,KOFFSET(I) =   1080  2
  I,RNGOFFSET(I) =   1081    6.40312
  I,IOFFSET(I) =   1081  2
  I,JOFFSET(I) =   1081  -6
  I,KOFFSET(I) =   1081  1
  I,RNGOFFSET(I) =   1082    6.40312
  I,IOFFSET(I) =   1082  -2
  I,JOFFSET(I) =   1082  -6
  I,KOFFSET(I) =   1082  1
  I,RNGOFFSET(I) =   1083    6.40312
  I,IOFFSET(I) =   1083  -5
  I,JOFFSET(I) =   1083  4
  I,KOFFSET(I) =   1083  0
  I,RNGOFFSET(I) =   1084    6.40312
  I,IOFFSET(I) =   1084  -4
  I,JOFFSET(I) =   1084  -3
  I,KOFFSET(I) =   1084  4
  I,RNGOFFSET(I) =   1085    6.40312
  I,IOFFSET(I) =   1085  6
  I,JOFFSET(I) =   1085  1
  I,KOFFSET(I) =   1085  -2
  I,RNGOFFSET(I) =   1086    6.40312
  I,IOFFSET(I) =   1086  -4
  I,JOFFSET(I) =   1086  -5
  I,KOFFSET(I) =   1086  0
  I,RNGOFFSET(I) =   1087    6.40312
  I,IOFFSET(I) =   1087  2
  I,JOFFSET(I) =   1087  6
  I,KOFFSET(I) =   1087  1
  I,RNGOFFSET(I) =   1088    6.40312
  I,IOFFSET(I) =   1088  6
  I,JOFFSET(I) =   1088  -2
  I,KOFFSET(I) =   1088  -1
  I,RNGOFFSET(I) =   1089    6.40312
  I,IOFFSET(I) =   1089  1
  I,JOFFSET(I) =   1089  2
  I,KOFFSET(I) =   1089  6
  I,RNGOFFSET(I) =   1090    6.40312
  I,IOFFSET(I) =   1090  -4
  I,JOFFSET(I) =   1090  5
  I,KOFFSET(I) =   1090  0
  I,RNGOFFSET(I) =   1091    6.40312
  I,IOFFSET(I) =   1091  1
  I,JOFFSET(I) =   1091  -6
  I,KOFFSET(I) =   1091  2
  I,RNGOFFSET(I) =   1092    6.40312
  I,IOFFSET(I) =   1092  -6
  I,JOFFSET(I) =   1092  -2
  I,KOFFSET(I) =   1092  1
  I,RNGOFFSET(I) =   1093    6.40312
  I,IOFFSET(I) =   1093  1
  I,JOFFSET(I) =   1093  2
  I,KOFFSET(I) =   1093  -6
  I,RNGOFFSET(I) =   1094    6.40312
  I,IOFFSET(I) =   1094  -6
  I,JOFFSET(I) =   1094  -1
  I,KOFFSET(I) =   1094  -2
  I,RNGOFFSET(I) =   1095    6.40312
  I,IOFFSET(I) =   1095  -5
  I,JOFFSET(I) =   1095  -4
  I,KOFFSET(I) =   1095  0
  I,RNGOFFSET(I) =   1096    6.40312
  I,IOFFSET(I) =   1096  -4
  I,JOFFSET(I) =   1096  4
  I,KOFFSET(I) =   1096  -3
  I,RNGOFFSET(I) =   1097    6.40312
  I,IOFFSET(I) =   1097  3
  I,JOFFSET(I) =   1097  4
  I,KOFFSET(I) =   1097  4
  I,RNGOFFSET(I) =   1098    6.40312
  I,IOFFSET(I) =   1098  4
  I,JOFFSET(I) =   1098  4
  I,KOFFSET(I) =   1098  -3
  I,RNGOFFSET(I) =   1099    6.40312
  I,IOFFSET(I) =   1099  3
  I,JOFFSET(I) =   1099  -4
  I,KOFFSET(I) =   1099  4
  I,RNGOFFSET(I) =   1100    6.40312
  I,IOFFSET(I) =   1100  -5
  I,JOFFSET(I) =   1100  0
  I,KOFFSET(I) =   1100  4
  I,RNGOFFSET(I) =   1101    6.40312
  I,IOFFSET(I) =   1101  -6
  I,JOFFSET(I) =   1101  -2
  I,KOFFSET(I) =   1101  -1
  I,RNGOFFSET(I) =   1102    6.40312
  I,IOFFSET(I) =   1102  -1
  I,JOFFSET(I) =   1102  -2
  I,KOFFSET(I) =   1102  -6
  I,RNGOFFSET(I) =   1103    6.40312
  I,IOFFSET(I) =   1103  1
  I,JOFFSET(I) =   1103  -6
  I,KOFFSET(I) =   1103  -2
  I,RNGOFFSET(I) =   1104    6.40312
  I,IOFFSET(I) =   1104  5
  I,JOFFSET(I) =   1104  0
  I,KOFFSET(I) =   1104  4
  I,RNGOFFSET(I) =   1105    6.40312
  I,IOFFSET(I) =   1105  0
  I,JOFFSET(I) =   1105  4
  I,KOFFSET(I) =   1105  5
  I,RNGOFFSET(I) =   1106    6.40312
  I,IOFFSET(I) =   1106  -1
  I,JOFFSET(I) =   1106  2
  I,KOFFSET(I) =   1106  6
  I,RNGOFFSET(I) =   1107    6.40312
  I,IOFFSET(I) =   1107  -4
  I,JOFFSET(I) =   1107  3
  I,KOFFSET(I) =   1107  -4
  I,RNGOFFSET(I) =   1108    6.40312
  I,IOFFSET(I) =   1108  0
  I,JOFFSET(I) =   1108  4
  I,KOFFSET(I) =   1108  -5
  I,RNGOFFSET(I) =   1109    6.40312
  I,IOFFSET(I) =   1109  0
  I,JOFFSET(I) =   1109  5
  I,KOFFSET(I) =   1109  -4
  I,RNGOFFSET(I) =   1110    6.40312
  I,IOFFSET(I) =   1110  -5
  I,JOFFSET(I) =   1110  0
  I,KOFFSET(I) =   1110  -4
  I,RNGOFFSET(I) =   1111    6.40312
  I,IOFFSET(I) =   1111  -4
  I,JOFFSET(I) =   1111  3
  I,KOFFSET(I) =   1111  4
  I,RNGOFFSET(I) =   1112    6.40312
  I,IOFFSET(I) =   1112  4
  I,JOFFSET(I) =   1112  3
  I,KOFFSET(I) =   1112  -4
  I,RNGOFFSET(I) =   1113    6.40312
  I,IOFFSET(I) =   1113  0
  I,JOFFSET(I) =   1113  5
  I,KOFFSET(I) =   1113  4
  I,RNGOFFSET(I) =   1114    6.40312
  I,IOFFSET(I) =   1114  -1
  I,JOFFSET(I) =   1114  -2
  I,KOFFSET(I) =   1114  6
  I,RNGOFFSET(I) =   1115    6.40312
  I,IOFFSET(I) =   1115  4
  I,JOFFSET(I) =   1115  4
  I,KOFFSET(I) =   1115  3
  I,RNGOFFSET(I) =   1116    6.40312
  I,IOFFSET(I) =   1116  5
  I,JOFFSET(I) =   1116  4
  I,KOFFSET(I) =   1116  0
  I,RNGOFFSET(I) =   1117    6.40312
  I,IOFFSET(I) =   1117  -4
  I,JOFFSET(I) =   1117  4
  I,KOFFSET(I) =   1117  3
  I,RNGOFFSET(I) =   1118    6.40312
  I,IOFFSET(I) =   1118  -1
  I,JOFFSET(I) =   1118  2
  I,KOFFSET(I) =   1118  -6
  I,RNGOFFSET(I) =   1119    6.40312
  I,IOFFSET(I) =   1119  4
  I,JOFFSET(I) =   1119  -4
  I,KOFFSET(I) =   1119  3
  I,RNGOFFSET(I) =   1120    6.40312
  I,IOFFSET(I) =   1120  4
  I,JOFFSET(I) =   1120  -4
  I,KOFFSET(I) =   1120  -3
  I,RNGOFFSET(I) =   1121    6.40312
  I,IOFFSET(I) =   1121  5
  I,JOFFSET(I) =   1121  0
  I,KOFFSET(I) =   1121  -4
  I,RNGOFFSET(I) =   1122    6.40312
  I,IOFFSET(I) =   1122  1
  I,JOFFSET(I) =   1122  -2
  I,KOFFSET(I) =   1122  6
  I,RNGOFFSET(I) =   1123    6.40312
  I,IOFFSET(I) =   1123  -4
  I,JOFFSET(I) =   1123  0
  I,KOFFSET(I) =   1123  5
  I,RNGOFFSET(I) =   1124    6.40312
  I,IOFFSET(I) =   1124  0
  I,JOFFSET(I) =   1124  -4
  I,KOFFSET(I) =   1124  -5
  I,RNGOFFSET(I) =   1125    6.40312
  I,IOFFSET(I) =   1125  -6
  I,JOFFSET(I) =   1125  -1
  I,KOFFSET(I) =   1125  2
  I,RNGOFFSET(I) =   1126    6.40312
  I,IOFFSET(I) =   1126  0
  I,JOFFSET(I) =   1126  -4
  I,KOFFSET(I) =   1126  5
  I,RNGOFFSET(I) =   1127    6.40312
  I,IOFFSET(I) =   1127  0
  I,JOFFSET(I) =   1127  -5
  I,KOFFSET(I) =   1127  4
  I,RNGOFFSET(I) =   1128    6.40312
  I,IOFFSET(I) =   1128  3
  I,JOFFSET(I) =   1128  4
  I,KOFFSET(I) =   1128  -4
  I,RNGOFFSET(I) =   1129    6.40312
  I,IOFFSET(I) =   1129  -4
  I,JOFFSET(I) =   1129  0
  I,KOFFSET(I) =   1129  -5
  I,RNGOFFSET(I) =   1130    6.40312
  I,IOFFSET(I) =   1130  4
  I,JOFFSET(I) =   1130  -3
  I,KOFFSET(I) =   1130  -4
  I,RNGOFFSET(I) =   1131    6.40312
  I,IOFFSET(I) =   1131  0
  I,JOFFSET(I) =   1131  -5
  I,KOFFSET(I) =   1131  -4
  I,RNGOFFSET(I) =   1132    6.40312
  I,IOFFSET(I) =   1132  -4
  I,JOFFSET(I) =   1132  -4
  I,KOFFSET(I) =   1132  -3
  I,RNGOFFSET(I) =   1133    6.40312
  I,IOFFSET(I) =   1133  -1
  I,JOFFSET(I) =   1133  -6
  I,KOFFSET(I) =   1133  2
  I,RNGOFFSET(I) =   1134    6.40312
  I,IOFFSET(I) =   1134  4
  I,JOFFSET(I) =   1134  -5
  I,KOFFSET(I) =   1134  0
  I,RNGOFFSET(I) =   1135    6.40312
  I,IOFFSET(I) =   1135  1
  I,JOFFSET(I) =   1135  -2
  I,KOFFSET(I) =   1135  -6
  I,RNGOFFSET(I) =   1136    6.40312
  I,IOFFSET(I) =   1136  -1
  I,JOFFSET(I) =   1136  6
  I,KOFFSET(I) =   1136  -2
  I,RNGOFFSET(I) =   1137    6.40312
  I,IOFFSET(I) =   1137  3
  I,JOFFSET(I) =   1137  -4
  I,KOFFSET(I) =   1137  -4
  I,RNGOFFSET(I) =   1138    6.40312
  I,IOFFSET(I) =   1138  -1
  I,JOFFSET(I) =   1138  -6
  I,KOFFSET(I) =   1138  -2
  I,RNGOFFSET(I) =   1139    6.40312
  I,IOFFSET(I) =   1139  -2
  I,JOFFSET(I) =   1139  6
  I,KOFFSET(I) =   1139  1
  I,RNGOFFSET(I) =   1140    6.40312
  I,IOFFSET(I) =   1140  -2
  I,JOFFSET(I) =   1140  6
  I,KOFFSET(I) =   1140  -1
  I,RNGOFFSET(I) =   1141    6.40312
  I,IOFFSET(I) =   1141  -1
  I,JOFFSET(I) =   1141  6
  I,KOFFSET(I) =   1141  2
  I,RNGOFFSET(I) =   1142    6.48074
  I,IOFFSET(I) =   1142  -1
  I,JOFFSET(I) =   1142  4
  I,KOFFSET(I) =   1142  -5
  I,RNGOFFSET(I) =   1143    6.48074
  I,IOFFSET(I) =   1143  -1
  I,JOFFSET(I) =   1143  4
  I,KOFFSET(I) =   1143  5
  I,RNGOFFSET(I) =   1144    6.48074
  I,IOFFSET(I) =   1144  4
  I,JOFFSET(I) =   1144  1
  I,KOFFSET(I) =   1144  5
  I,RNGOFFSET(I) =   1145    6.48074
  I,IOFFSET(I) =   1145  5
  I,JOFFSET(I) =   1145  1
  I,KOFFSET(I) =   1145  4
  I,RNGOFFSET(I) =   1146    6.48074
  I,IOFFSET(I) =   1146  -1
  I,JOFFSET(I) =   1146  5
  I,KOFFSET(I) =   1146  -4
  I,RNGOFFSET(I) =   1147    6.48074
  I,IOFFSET(I) =   1147  4
  I,JOFFSET(I) =   1147  1
  I,KOFFSET(I) =   1147  -5
  I,RNGOFFSET(I) =   1148    6.48074
  I,IOFFSET(I) =   1148  -1
  I,JOFFSET(I) =   1148  5
  I,KOFFSET(I) =   1148  4
  I,RNGOFFSET(I) =   1149    6.48074
  I,IOFFSET(I) =   1149  4
  I,JOFFSET(I) =   1149  5
  I,KOFFSET(I) =   1149  1
  I,RNGOFFSET(I) =   1150    6.48074
  I,IOFFSET(I) =   1150  5
  I,JOFFSET(I) =   1150  -4
  I,KOFFSET(I) =   1150  1
  I,RNGOFFSET(I) =   1151    6.48074
  I,IOFFSET(I) =   1151  1
  I,JOFFSET(I) =   1151  5
  I,KOFFSET(I) =   1151  -4
  I,RNGOFFSET(I) =   1152    6.48074
  I,IOFFSET(I) =   1152  1
  I,JOFFSET(I) =   1152  -4
  I,KOFFSET(I) =   1152  -5
  I,RNGOFFSET(I) =   1153    6.48074
  I,IOFFSET(I) =   1153  1
  I,JOFFSET(I) =   1153  -4
  I,KOFFSET(I) =   1153  5
  I,RNGOFFSET(I) =   1154    6.48074
  I,IOFFSET(I) =   1154  1
  I,JOFFSET(I) =   1154  5
  I,KOFFSET(I) =   1154  4
  I,RNGOFFSET(I) =   1155    6.48074
  I,IOFFSET(I) =   1155  1
  I,JOFFSET(I) =   1155  4
  I,KOFFSET(I) =   1155  5
  I,RNGOFFSET(I) =   1156    6.48074
  I,IOFFSET(I) =   1156  1
  I,JOFFSET(I) =   1156  -5
  I,KOFFSET(I) =   1156  4
  I,RNGOFFSET(I) =   1157    6.48074
  I,IOFFSET(I) =   1157  4
  I,JOFFSET(I) =   1157  -5
  I,KOFFSET(I) =   1157  1
  I,RNGOFFSET(I) =   1158    6.48074
  I,IOFFSET(I) =   1158  5
  I,JOFFSET(I) =   1158  -1
  I,KOFFSET(I) =   1158  4
  I,RNGOFFSET(I) =   1159    6.48074
  I,IOFFSET(I) =   1159  5
  I,JOFFSET(I) =   1159  4
  I,KOFFSET(I) =   1159  1
  I,RNGOFFSET(I) =   1160    6.48074
  I,IOFFSET(I) =   1160  -1
  I,JOFFSET(I) =   1160  -5
  I,KOFFSET(I) =   1160  -4
  I,RNGOFFSET(I) =   1161    6.48074
  I,IOFFSET(I) =   1161  1
  I,JOFFSET(I) =   1161  -5
  I,KOFFSET(I) =   1161  -4
  I,RNGOFFSET(I) =   1162    6.48074
  I,IOFFSET(I) =   1162  5
  I,JOFFSET(I) =   1162  4
  I,KOFFSET(I) =   1162  -1
  I,RNGOFFSET(I) =   1163    6.48074
  I,IOFFSET(I) =   1163  4
  I,JOFFSET(I) =   1163  5
  I,KOFFSET(I) =   1163  -1
  I,RNGOFFSET(I) =   1164    6.48074
  I,IOFFSET(I) =   1164  5
  I,JOFFSET(I) =   1164  -4
  I,KOFFSET(I) =   1164  -1
  I,RNGOFFSET(I) =   1165    6.48074
  I,IOFFSET(I) =   1165  4
  I,JOFFSET(I) =   1165  -1
  I,KOFFSET(I) =   1165  5
  I,RNGOFFSET(I) =   1166    6.48074
  I,IOFFSET(I) =   1166  5
  I,JOFFSET(I) =   1166  1
  I,KOFFSET(I) =   1166  -4
  I,RNGOFFSET(I) =   1167    6.48074
  I,IOFFSET(I) =   1167  4
  I,JOFFSET(I) =   1167  -1
  I,KOFFSET(I) =   1167  -5
  I,RNGOFFSET(I) =   1168    6.48074
  I,IOFFSET(I) =   1168  -1
  I,JOFFSET(I) =   1168  -4
  I,KOFFSET(I) =   1168  5
  I,RNGOFFSET(I) =   1169    6.48074
  I,IOFFSET(I) =   1169  -1
  I,JOFFSET(I) =   1169  -5
  I,KOFFSET(I) =   1169  4
  I,RNGOFFSET(I) =   1170    6.48074
  I,IOFFSET(I) =   1170  4
  I,JOFFSET(I) =   1170  -5
  I,KOFFSET(I) =   1170  -1
  I,RNGOFFSET(I) =   1171    6.48074
  I,IOFFSET(I) =   1171  -1
  I,JOFFSET(I) =   1171  -4
  I,KOFFSET(I) =   1171  -5
  I,RNGOFFSET(I) =   1172    6.48074
  I,IOFFSET(I) =   1172  5
  I,JOFFSET(I) =   1172  -1
  I,KOFFSET(I) =   1172  -4
  I,RNGOFFSET(I) =   1173    6.48074
  I,IOFFSET(I) =   1173  1
